Dataset, Plane_Height,Elevation_masl,Depth (0 = bottom of the lake), Area_2D, Volume,VolumeLayer,lake
..ce\final_DEM\Fryxell_Basin.tif,-23.8,29.89,34.1,12794312.71,177962144.4,1277070.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.7,29.99,34.2,12841549.05,179243887.6,1281743.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.6,30.09,34.3,12888577.92,180530436,1286548.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.5,30.19,34.4,12935261.84,181821654.4,1291218.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.4,30.29,34.5,12981103.08,183117489.6,1295835.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.3,30.39,34.6,13027606.13,184417919.2,1300429.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.2,30.49,34.7,13074582.82,185723024.4,1305105.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-23.1,30.59,34.8,13121920.89,187032856.2,1309831.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-23,30.69,34.9,13170109.8,188347451.8,1314595.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.9,30.79,35,13218669.62,189666898.6,1319446.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.8,30.89,35.1,13266311.61,190991143.5,1324244.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.7,30.99,35.2,13313856.05,192320124.7,1328981.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.6,31.09,35.3,13363347.63,193653939.4,1333814.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.5,31.19,35.4,13412131.64,194992676.7,1338737.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.4,31.29,35.5,13460879.24,196336314.9,1343638.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.3,31.39,35.6,13509881.9,197684837.7,1348522.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.2,31.49,35.7,13559204.28,199038269.6,1353431.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-22.1,31.59,35.8,13608754.74,200396638.2,1358368.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-22,31.69,35.9,13659732.71,201760006.8,1363368.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.9,31.79,36,13712707.8,203128627.5,1368620.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.8,31.89,36.1,13766567.7,204502598,1373970.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.7,31.99,36.2,13818467.82,205881849.5,1379251.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.6,32.09,36.3,13868353.73,207266234.5,1384385.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.5,32.19,36.4,13917100.39,208655464.6,1389230.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.4,32.29,36.5,13964603.88,210049524.4,1394059.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.3,32.39,36.6,14012578.02,211448385.7,1398861.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.2,32.49,36.7,14061172.92,212851998.4,1403612.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-21.1,32.59,36.8,14111482.24,214260619,1408620.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-21,32.69,36.9,14162676.22,215674318.6,1413699.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.9,32.79,37,14213601.6,217093151.3,1418832.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.8,32.89,37.1,14264645.87,218517026.3,1423875.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.7,32.99,37.2,14315880.58,219946051.1,1429024.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.6,33.09,37.3,14367794.01,221380191.2,1434140.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.5,33.19,37.4,14421878.67,222819626.6,1439435.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.4,33.29,37.5,14478368.99,224264599.1,1444972.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.3,33.39,37.6,14537018.54,225715294.7,1450695.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.2,33.49,37.7,14596493.08,227171934.3,1456639.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-20.1,33.59,37.8,14658475.84,228634620.8,1462686.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-20,33.69,37.9,14720579.08,230103615.1,1468994.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.9,33.79,38,14780874.26,231578690.2,1475075.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.8,33.89,38.1,14840146.11,233059736,1481045.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.7,33.99,38.2,14898376.97,234546645.8,1486909.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.6,34.09,38.3,14956384.25,236039375.2,1492729.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.5,34.19,38.4,15014053.19,237537907.6,1498532.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.4,34.29,38.5,15072006.85,239042186.7,1504279.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.3,34.39,38.6,15129310.64,240552285.8,1510099.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.2,34.49,38.7,15187357.36,242068115.5,1515829.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-19.1,34.59,38.8,15245806.87,243589769.1,1521653.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-19,34.69,38.9,15303621,245117240.5,1527471.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.9,34.79,39,15359978.57,246650451.4,1533210.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.8,34.89,39.1,15415719.61,248189247.5,1538796.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.7,34.99,39.2,15472516.32,249733659.8,1544412.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.6,35.09,39.3,15529582.22,251283745.3,1550085.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.5,35.19,39.4,15585444.64,252839484.6,1555739.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.4,35.29,39.5,15641778.36,254400838.3,1561353.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.3,35.39,39.6,15698608.97,255967857.5,1567019.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.2,35.49,39.7,15754980.09,257540535.5,1572678.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-18.1,35.59,39.8,15810417.37,259118797.6,1578262.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-18,35.69,39.9,15865948.76,260702564.1,1583766.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.9,35.79,40,15921490.84,262291931.3,1589367.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.8,35.89,40.1,15976471.99,263886845.3,1594914.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.7,35.99,40.2,16031050.47,265487236.3,1600391.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.6,36.09,40.3,16085580.66,267093064.8,1605828.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.5,36.19,40.4,16140843.97,268704375.7,1611310.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.4,36.29,40.5,16196384.66,270321206.7,1616831.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.3,36.39,40.6,16251187.75,271943655.5,1622448.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.2,36.49,40.7,16303547.71,273571410.9,1627755.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-17.1,36.59,40.8,16354013.09,275204294.6,1632883.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-17,36.69,40.9,16403894.17,276842151.7,1637857.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.9,36.79,41,16453448.88,278485014.8,1642863.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.8,36.89,41.1,16502670.44,280132801.5,1647786.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.7,36.99,41.2,16552697.57,281785574.6,1652773.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.6,37.09,41.3,16604444.38,283443405.1,1657830.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.5,37.19,41.4,16655934.27,285106385,1662979.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.4,37.29,41.5,16707172.73,286774531.5,1668146.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.3,37.39,41.6,16758008.45,288447794.4,1673262.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.2,37.49,41.7,16808070.15,290126078.8,1678284.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-16.1,37.59,41.8,16857379.04,291809345.4,1683266.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-16,37.69,41.9,16905481.1,293497500.8,1688155.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.9,37.79,42,16952479.28,295190408.8,1692908.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.8,37.89,42.1,16999344.28,296888005.2,1697596.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.7,37.99,42.2,17046928.08,298590275.3,1702270.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.6,38.09,42.3,17094566.56,300297325.7,1707050.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.5,38.19,42.4,17140979.49,302009128.1,1711802.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.4,38.29,42.5,17187260.45,303725535,1716406.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.3,38.39,42.6,17233061.51,305446531,1720996.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.2,38.49,42.7,17278122.27,307172094.2,1725563.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-15.1,38.59,42.8,17322665.79,308902095,1730000.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-15,38.69,42.9,17366887.1,310636541.2,1734446.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.9,38.79,43,17411234.59,312375429,1738887.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.8,38.89,43.1,17455606.28,314118761.4,1743332.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.7,38.99,43.2,17499767.71,315866509.5,1747748.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.6,39.09,43.3,17545367.17,317618757.3,1752247.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.5,39.19,43.4,17592112.77,319375608.3,1756851.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.4,39.29,43.5,17641261.66,321137244.2,1761635.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.3,39.39,43.6,17690223.31,322903815,1766570.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.2,39.49,43.7,17737432.04,324675195.2,1771380.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-14.1,39.59,43.8,17784629.72,326451261.2,1776065.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-14,39.69,43.9,17832890.23,328232150,1780888.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.9,39.79,44,17880972.98,330017877.8,1785727.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.8,39.89,44.1,17928169.69,331808335.3,1790457.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.7,39.99,44.2,17974454.59,333603473.7,1795138.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.6,40.09,44.3,18019527.04,335403177.7,1799703.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.5,40.19,44.4,18062366.01,337207270.9,1804093.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.4,40.29,44.5,18103923.89,339015598.9,1808328.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.3,40.39,44.6,18143979.47,340828045.7,1812446.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.2,40.49,44.7,18183731.55,342644407.9,1816362.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-13.1,40.59,44.8,18224644.93,344464860.8,1820452.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-13,40.69,44.9,18265783.99,346289327,1824466.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.9,40.79,45,18307598.98,348118014.5,1828687.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.8,40.89,45.1,18349031.2,349950841.3,1832826.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.7,40.99,45.2,18389276.77,351787780,1836938.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.6,41.09,45.3,18428631.36,353628704.3,1840924.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.5,41.19,45.4,18468015.03,355473518.2,1844813.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.4,41.29,45.5,18507742.1,357322302.6,1848784.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.3,41.39,45.6,18547004.48,359175048,1852745.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.2,41.49,45.7,18585001.59,361031671.8,1856623.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-12.1,41.59,45.8,18622548.24,362892055.2,1860383.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-12,41.69,45.9,18659390.49,364756148.5,1864093.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.9,41.79,46,18695610.12,366623896.3,1867747.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.8,41.89,46.1,18731504.14,368495221.3,1871325.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.7,41.99,46.2,18767471.29,370370143.2,1874921.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.6,42.09,46.3,18803778.46,372248671.2,1878528.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.5,42.19,46.4,18839037.32,374130829.4,1882158.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.4,42.29,46.5,18873520.32,376016478.5,1885649.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.3,42.39,46.6,18906951.93,377905510.9,1889032.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.2,42.49,46.7,18940056.78,379797868,1892357.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-11.1,42.59,46.8,18972485.82,381693485.4,1895617.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-11,42.69,46.9,19004340.47,383592352.1,1898866.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.9,42.79,47,19035365.23,385494320.7,1901968.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.8,42.89,47.1,19066013.99,387399375.8,1905055.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.7,42.99,47.2,19097750.48,389307597.3,1908221.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.6,43.09,47.3,19129555.77,391218928.2,1911330.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.5,43.19,47.4,19160893.31,393133454.4,1914526.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.4,43.29,47.5,19191922.61,395051083.2,1917628.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.3,43.39,47.6,19221959.12,396971770.4,1920687.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.2,43.49,47.7,19251962.68,398895459.3,1923688.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-10.1,43.59,47.8,19281947.68,400822144.4,1926685.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-10,43.69,47.9,19312084.35,402751848.1,1929703.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.9,43.79,48,19342447.52,404684530.1,1932682.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.8,43.89,48.1,19372420.43,406620276.3,1935746.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.7,43.99,48.2,19402593.97,408559012,1938735.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.6,44.09,48.3,19433752.12,410500791.3,1941779.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.5,44.19,48.4,19465382.31,412445748.6,1944957.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.4,44.29,48.5,19496333.99,414393821.4,1948072.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.3,44.39,48.6,19527764.29,416345026.8,1951205.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.2,44.49,48.7,19559397.83,418299387.3,1954360.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-9.1,44.59,48.8,19591567.24,420256890.2,1957503.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-9,44.69,48.9,19623718.57,422217658.6,1960768.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.9,44.79,49,19656283.43,424181666.1,1964007.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.8,44.89,49.1,19688292.14,426148865,1967198.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.7,44.99,49.2,19719516.72,428119212.1,1970347.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.6,45.09,49.3,19750439.59,430092716.5,1973504.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.5,45.19,49.4,19781295.62,432069301.1,1976584.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.4,45.29,49.5,19813070.8,434048954.6,1979653.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.3,45.39,49.6,19844476.07,436031810.7,1982856.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.2,45.49,49.7,19875533.93,438017796.7,1985986.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-8.1,45.59,49.8,19906527.97,440006913.8,1989117.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-8,45.69,49.9,19936588.26,441999082.2,1992168.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.9,45.79,50,19966814.44,443994245.6,1995163.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.8,45.89,50.1,19997310.79,445992486.6,1998241.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.7,45.99,50.2,20027393.74,447993697.1,2001210.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.6,46.09,50.3,20057113.05,449997905.3,2004208.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.5,46.19,50.4,20086466.9,452005012.3,2007107.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.4,46.29,50.5,20116370.6,454015100.4,2010088.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.3,46.39,50.6,20146267,456028192.6,2013092.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.2,46.49,50.7,20176219.39,458044279.1,2016086.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-7.1,46.59,50.8,20206684.9,460063394.9,2019115.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-7,46.69,50.9,20237629.74,462085621.9,2022227.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.9,46.79,51,20268558.84,464110889,2025267.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.8,46.89,51.1,20299794.66,466139318.8,2028429.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.7,46.99,51.2,20330591.35,468170819.9,2031501.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.6,47.09,51.3,20360856.82,470205334.8,2034515.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.5,47.19,51.4,20391476.49,472242942.7,2037607.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.4,47.29,51.5,20421013.87,474283584.2,2040641.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.3,47.39,51.6,20450840.25,476327157.2,2043573.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.2,47.49,51.7,20480966.18,478373718.8,2046561.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-6.1,47.59,51.8,20510682.18,480423253.9,2049535.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-6,47.69,51.9,20539982.7,482475781.1,2052527.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.9,47.79,52,20569050.05,484531215.4,2055434.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.8,47.89,52.1,20598057.35,486589587.8,2058372.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.7,47.99,52.2,20627242.47,488650858.5,2061270.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.6,48.09,52.3,20656495.31,490715054.9,2064196.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.5,48.19,52.4,20685546.88,492782141.5,2067086.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.4,48.29,52.5,20714985.25,494852148.8,2070007.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.3,48.39,52.6,20744470.12,496925072.8,2072924.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.2,48.49,52.7,20773623.93,499000974.3,2075901.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-5.1,48.59,52.8,20802635.07,501079759.4,2078785.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-5,48.69,52.9,20832113.02,503161476.2,2081716.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.9,48.79,53,20861988.36,505246165.2,2084689.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.8,48.89,53.1,20891833.92,507333876.5,2087711.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.7,48.99,53.2,20921496.92,509424563.7,2090687.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.6,49.09,53.3,20951518.84,511518175.5,2093611.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.5,49.19,53.4,20982111.98,513614832.6,2096657.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.4,49.29,53.5,21013103.15,515714572.6,2099740.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.3,49.39,53.6,21045058.13,517817473.2,2102900.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.2,49.49,53.7,21076811.09,519923588.3,2106115.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-4.1,49.59,53.8,21108248.6,522032803.8,2109215.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-4,49.69,53.9,21139738.32,524145211.3,2112407.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.9,49.79,54,21171159.14,526260747.3,2115536.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.8,49.89,54.1,21202335.7,528379389.6,2118642.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.7,49.99,54.2,21234308.07,530501203,2121813.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.6,50.09,54.3,21266871.51,532626234.2,2125031.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.5,50.19,54.4,21300049.28,534754529.4,2128295.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.4,50.29,54.5,21333086.32,536886149.8,2131620.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.3,50.39,54.6,21366559.91,539021106.7,2134957.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.2,50.49,54.7,21399349.8,541159414.1,2138307.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-3.1,50.59,54.8,21431786.82,543300965.9,2141551.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-3,50.69,54.9,21464788.75,545445777.9,2144811.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.9,50.79,55,21497550.14,547593888.4,2148110.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.8,50.89,55.1,21529750.25,549745278.7,2151390.3,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.7,50.99,55.2,21562546.25,551899846.9,2154568.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.6,51.09,55.3,21596118.54,554057750.3,2157903.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.5,51.19,55.4,21629870.69,556219026.4,2161276.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.4,51.29,55.5,21663102.87,558383684.2,2164657.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.3,51.39,55.6,21695966.2,560551638,2167953.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.2,51.49,55.7,21728107.87,562722836.9,2171198.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-2.1,51.59,55.8,21760737.68,564897265.8,2174428.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-2,51.69,55.9,21792629.99,567074933.9,2177668.1,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.9,51.79,56,21823985.04,569255730.7,2180796.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.8,51.89,56.1,21855163.07,571439672.4,2183941.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.7,51.99,56.2,21886316.93,573626740.8,2187068.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.6,52.09,56.3,21917342.63,575816921.6,2190180.8,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.5,52.19,56.4,21948667.22,578010224.2,2193302.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.4,52.29,56.5,21979582.04,580206581.1,2196356.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.3,52.39,56.6,22010929.61,582406062,2199480.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.2,52.49,56.7,22042682.52,584608732.7,2202670.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-1.1,52.59,56.8,22074103.93,586814552.2,2205819.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-1,52.69,56.9,22104585.18,589023509.7,2208957.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.9,52.79,57,22134180.44,591235480.2,2211970.5,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.8,52.89,57.1,22163300.66,593450356.6,2214876.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.7,52.99,57.2,22191679.44,595668119.8,2217763.2,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.6,53.09,57.3,22220164.18,597888658.7,2220539.0,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.5,53.19,57.4,22249320.51,600112082.5,2223423.7,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.4,53.29,57.5,22278929.64,602338523.1,2226440.6,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.3,53.39,57.6,22308684.31,604567909.9,2229386.9,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.2,53.49,57.7,22338387.97,606800224.3,2232314.4,LF
..ce\final_DEM\Fryxell_Basin.tif,-0.1,53.59,57.8,22368473.22,609035537.3,2235313.0,LF
..ce\final_DEM\Fryxell_Basin.tif,0,53.69,57.9,22398928.8,611273852.4,2238315.1,LF
..ce\final_DEM\Fryxell_Basin.tif,0.1,53.79,58,22428693.68,613515242.1,2241389.6,LF
..ce\final_DEM\Fryxell_Basin.tif,0.2,53.89,58.1,22458379.4,615759583,2244340.9,LF
..ce\final_DEM\Fryxell_Basin.tif,0.3,53.99,58.2,22488563.96,618006948.3,2247365.3,LF
..ce\final_DEM\Fryxell_Basin.tif,0.4,54.09,58.3,22518961.23,620257273.6,2250325.3,LF
..ce\final_DEM\Fryxell_Basin.tif,0.5,54.19,58.4,22549011.41,622510672.6,2253399.0,LF
..ce\final_DEM\Fryxell_Basin.tif,0.6,54.29,58.5,22578557.25,624767025.2,2256352.6,LF
..ce\final_DEM\Fryxell_Basin.tif,0.7,54.39,58.6,22608675.56,627026387.6,2259362.4,LF
..ce\final_DEM\Fryxell_Basin.tif,0.8,54.49,58.7,22638748.12,629288718.2,2262330.6,LF
